Unique ID, Nationality, DOB, Marital Status, Number of Children, Work Reason, Characteristics, Work Skill, Reason for Leaving ,Current Job, Previous Jobs, Start Date, Current Job Start Date, End Date
806,Italian,12/7/1985,Other,6,DEBT,['Dark skin'; 'Tattoo back'],['Computer'; 'Strong'],NA,NA,['Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Ditch_Digger'],11/13/2016,NA,2/4/2017
9535,German,26/3/1979,Married,7,CULTURE,['Dark skin'],['Typing'],Voluntarily,Construction,['Ditch_Digger'; 'Construction'; 'Construction'; 'Boulder_Reducer'; 'Computer_Repair'],3/4/2012,4/18/2018,NA
4630,Ghanaian,19/4/1965,Single,4,CULTURE,['Tattoo forearm'],['Computer'; 'Strong'],NA,NA,['Shoe_Tester'; 'Construction'],12/9/2014,NA,7/3/2018
5096,Ghanaian,15/12/1979,Single,4,DEBT,['Low IQ'],['Shoe-making'],Exhaustion,Shoe_Tester,['Office_Worker'; 'Office_Worker'; 'Farmer'],9/8/2012,12/20/2017,NA
2928,Italian,23/1/1979,Married,7,PARENTS,['Long legs'; 'Long legs'],['Strong'; 'Mechanical'],Exhaustion,Computer_Repair,['Food_TesterCivilian_Guard'; 'Boulder_Reducer'],1/16/2010,11/1/2018,NA
2892,Russian,16/3/1975,Married,3,DEBT,['Long legs'],['Electrical'; 'Construction'],Exhaustion,Food_TesterCivilian_Guard,['Construction'],9/1/2014,9/23/2019,NA
6675,English,24/7/1985,Married,3,DEBT,['No teeth'],['Shoe-making'],NA,NA,['Construction'; 'Shoe_Tester'; 'Food_TesterCivilian_Guard'],4/13/2016,NA,4/10/2019
6935,Israeli,17/9/1975,Married,6,DEBT,['Tattoo forearm'; 'Scar on face'],['Computer'; 'Typing'],Voluntarily,Computer_Repair,['Food_TesterCivilian_Guard'],2/9/2012,9/20/2018,NA
6284,Ghanaian,4/8/1979,Single,0,PARENTS,['Low IQ'; 'Tattoo forearm'],['Electrical'; 'Electrical'],Time,Food_TesterCivilian_Guard,['Boulder_Reducer'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'; 'Construction'],3/24/2016,6/17/2018,NA
9323,English,3/2/1995,Other,3,BEHAVIOR,['Crafty'],['Strong'],NA,NA,['Boulder_Reducer'; 'Shoe_Tester'; 'Farmer'],10/27/2012,NA,1/8/2018
5280,Russian,28/12/1979,Married,2,PARENTS,['Scar arm'],['Typing'; 'Mechanical'],Voluntarily,Farmer,['Food_TesterCivilian_Guard'; 'Farmer'; 'Office_Worker'; 'Computer_Repair'],9/22/2012,5/13/2018,NA
8807,American,26/10/1985,Married,3,DEBT,['Scar on face'],['Construction'; 'Typing'],Time,Construction,['Farmer'; 'Computer_Repair'],7/16/2014,9/11/2019,NA
2268,English,15/12/1979,Single,1,CULTURE,['One arm'],['Electrical'; 'Mechanical'],NA,NA,['Farmer'; 'Ditch_Digger'; 'Shoe_Tester'],2/25/2012,NA,1/28/2019
3130,Italian,28/4/1969,Single,5,CULTURE,['Tattoo back'; 'Scar on face'],['Electrical'],Exhaustion,Food_TesterCivilian_Guard,['Construction'; 'Food_TesterCivilian_Guard'; 'Farmer'; 'Construction'; 'Ditch_Digger'],7/28/2016,1/22/2017,NA
1708,Ghanaian,23/5/1965,Other,7,BEHAVIOR,['Long legs'],['Mechanical'; 'Construction'],Exhaustion,Food_TesterCivilian_Guard,['Food_TesterCivilian_Guard'],12/15/2014,7/5/2017,NA
1456,American,3/2/1995,Other,6,CULTURE,['Tattoo back'],['Computer'],NA,NA,['Office_Worker'; 'Office_Worker'; 'Construction'],8/12/2014,NA,10/3/2019
7760,Russian,25/7/1975,Married,2,PARENTS,['One arm'; 'One arm'],['Computer'],Exhaustion,Boulder_Reducer,NA,8/12/2014,8/12/2014,NA
3434,Italian,10/6/1985,Single,4,PARENTS,['Scar on face'; 'No teeth'],['Mathematics'; 'Electrical'],Exhaustion,Ditch_Digger,['Construction'; 'Office_Worker'; 'Boulder_Reducer'],4/23/2016,12/14/2017,NA
7205,American,7/9/1987,Other,1,PARENTS,['Tattoo forearm'; 'No teeth'],['Mechanical'; 'Strong'],NA,NA,['Office_Worker'; 'Food_TesterCivilian_Guard'; 'Construction'],1/11/2014,NA,11/1/2017
3034,American,16/10/1965,Single,7,PARENTS,['One arm'; 'Tattoo forearm'],['Construction'],Voluntarily,Shoe_Tester,['Ditch_Digger'; 'Construction'; 'Shoe_Tester'],9/9/2010,3/8/2017,NA
9542,Israeli,18/2/1965,Single,0,PARENTS,['Dark skin'; 'Long legs'],['Mechanical'],Exhaustion,Office_Worker,['Ditch_Digger'; 'Farmer'; 'Food_TesterCivilian_Guard'; 'Ditch_Digger'],5/7/2016,2/4/2018,NA
7943,American,13/9/1995,Married,7,DEBT,['No teeth'; 'One arm'],['Strong'],NA,NA,['Boulder_Reducer'; 'Shoe_Tester'; 'Farmer'],7/20/2016,NA,6/14/2019
3781,Israeli,1/6/1969,Single,4,DEBT,['Crafty'],['Strong'],Exhaustion,Shoe_Tester,['Construction'; 'Ditch_Digger'; 'Ditch_Digger'; 'Boulder_Reducer'],5/16/2016,6/26/2019,NA
6552,American,8/11/1984,Other,2,CULTURE,['Tattoo forearm'; 'Crafty'],['Strong'],Voluntarily,Office_Worker,['Construction'; 'Construction'; 'Shoe_Tester'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Construction'],11/23/2016,6/17/2018,NA
1820,German,12/2/1995,Other,7,BEHAVIOR,['Tattoo forearm'],['Construction'],Time,Computer_Repair,['Computer_Repair'; 'Shoe_Tester'; 'Farmer'; 'Food_TesterCivilian_Guard'],9/8/2012,7/28/2018,NA
8859,Ghanaian,24/3/1987,Single,2,BEHAVIOR,['Dark skin'; 'One arm'],['Mathematics'; 'Strong'],Exhaustion,Food_TesterCivilian_Guard,['Computer_Repair'; 'Boulder_Reducer'],7/8/2016,12/3/2019,NA
8538,English,4/2/1995,Married,3,PARENTS,['No teeth'],['Computer'; 'Shoe-making'],NA,NA,['Shoe_Tester'; 'Computer_Repair'],5/3/2010,NA,9/5/2017
3016,English,28/10/1975,Single,1,PARENTS,['Crafty'; 'One arm'],['Shoe-making'],NA,NA,['Boulder_Reducer'; 'Construction'; 'Shoe_Tester'],7/13/2012,NA,4/17/2018
2443,Ghanaian,7/6/1969,Married,6,CULTURE,['One arm'],['Computer'; 'Computer'],Time,Shoe_Tester,['Ditch_Digger'; 'Food_TesterCivilian_Guard'; 'Farmer'],5/26/2010,5/4/2017,NA
2661,American,5/5/1975,Other,6,CULTURE,['Low IQ'],['Typing'; 'Shoe-making'],NA,NA,['Construction'],8/3/2012,NA,4/3/2018
8923,Israeli,20/1/1984,Married,0,CULTURE,['Low IQ'],['Mechanical'],NA,NA,['Computer_Repair'; 'Computer_Repair'; 'Computer_Repair'],12/1/2014,NA,2/28/2019
3148,Israeli,22/6/1985,Married,3,PARENTS,['Tattoo back'; 'Scar on face'],['Shoe-making'],Time,Shoe_Tester,['Ditch_Digger'; 'Farmer'; 'Shoe_Tester'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Ditch_Digger'],10/16/2016,11/14/2019,NA
5895,Russian,19/10/1984,Other,3,DEBT,['No teeth'],['Strong'; 'Shoe-making'],Exhaustion,Construction,['Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Office_Worker'; 'Computer_Repair'; 'Boulder_Reducer'; 'Office_Worker'],12/1/2012,12/24/2017,NA
7956,English,12/2/1995,Other,5,PARENTS,['Long legs'; 'Dark skin'],['Typing'; 'Mechanical'],Time,Computer_Repair,NA,1/9/2016,1/9/2016,NA
1595,English,25/6/1995,Married,5,BEHAVIOR,['No teeth'; 'Dark skin'],['Mathematics'; 'Mathematics'],Exhaustion,Construction,['Office_Worker'; 'Farmer'; 'Boulder_Reducer'],1/4/2014,7/9/2018,NA
1169,Russian,2/5/1979,Married,4,PARENTS,['Low IQ'],['Shoe-making'],NA,NA,['Office_Worker'; 'Construction'; 'Food_TesterCivilian_Guard'],2/5/2014,NA,12/17/2018
727,English,26/11/1965,Married,0,DEBT,['Dark skin'; 'No teeth'],['Strong'; 'Computer'],Time,Ditch_Digger,NA,7/27/2014,7/27/2014,NA
1608,German,28/2/1985,Single,7,PARENTS,['Scar arm'],['Shoe-making'],Voluntarily,Food_TesterCivilian_Guard,['Construction'; 'Construction'; 'Boulder_Reducer'],11/2/2016,3/11/2018,NA
8574,Israeli,5/12/1985,Other,5,CULTURE,['Tattoo forearm'],['Construction'; 'Mechanical'],Exhaustion,Food_TesterCivilian_Guard,['Ditch_Digger'; 'Farmer'; 'Farmer'; 'Office_Worker'; 'Farmer'; 'Ditch_Digger'],9/17/2012,5/26/2018,NA
7546,English,19/5/1979,Married,0,DEBT,['Tattoo back'],['Electrical'],Exhaustion,Shoe_Tester,['Office_Worker'; 'Boulder_Reducer'; 'Ditch_Digger'],7/17/2016,1/22/2019,NA
6104,English,20/7/1979,Other,1,DEBT,['One arm'],['Construction'; 'Mathematics'],Time,Construction,['Office_Worker'],12/26/2010,1/15/2018,NA
6871,Russian,5/8/1979,Other,7,DEBT,['Tattoo forearm'; 'Scar arm'],['Electrical'],Voluntarily,Computer_Repair,['Ditch_Digger'; 'Computer_Repair'; 'Construction'],2/25/2016,1/22/2018,NA
6161,Russian,27/3/1965,Other,4,DEBT,['Scar on face'],['Mathematics'],NA,NA,['Shoe_Tester'],2/3/2016,NA,2/24/2017
7531,Russian,3/1/1965,Other,6,DEBT,['Dark skin'],['Construction'; 'Mathematics'],Time,Office_Worker,['Computer_Repair'; 'Ditch_Digger'],4/8/2016,12/11/2018,NA
7013,English,27/6/1969,Other,3,BEHAVIOR,['Low IQ'; 'No teeth'],['Mechanical'; 'Electrical'],Exhaustion,Construction,['Computer_Repair'; 'Construction'; 'Ditch_Digger'; 'Food_TesterCivilian_Guard'],1/5/2012,2/9/2018,NA
5585,Russian,6/6/1965,Other,0,DEBT,['One arm'],['Mathematics'; 'Shoe-making'],NA,NA,['Ditch_Digger'; 'Food_TesterCivilian_Guard'; 'Office_Worker'],6/18/2016,NA,11/18/2019
2941,German,26/1/1969,Single,4,BEHAVIOR,['One arm'],['Computer'],Exhaustion,Ditch_Digger,['Ditch_Digger'; 'Farmer'; 'Food_TesterCivilian_Guard'; 'Farmer'; 'Boulder_Reducer'],1/28/2012,4/11/2019,NA
3622,Ghanaian,10/7/1975,Other,2,CULTURE,['Tattoo back'],['Computer'],Voluntarily,Office_Worker,NA,10/15/2014,10/15/2014,NA
3726,Israeli,18/8/1965,Other,0,CULTURE,['One arm'; 'Tattoo back'],['Mechanical'],NA,NA,['Boulder_Reducer'; 'Farmer'; 'Office_Worker'],7/26/2012,NA,3/9/2018
4130,Ghanaian,26/10/1985,Single,1,CULTURE,['Scar arm'; 'Scar arm'],['Computer'],NA,NA,['Computer_Repair'; 'Computer_Repair'],9/19/2010,NA,8/8/2019
3597,Italian,18/12/1965,Single,1,CULTURE,['Tattoo forearm'],['Mechanical'],NA,NA,['Food_TesterCivilian_Guard'],11/19/2016,NA,4/11/2017
6076,Italian,26/1/1969,Single,5,CULTURE,['Long legs'; 'Low IQ'],['Mechanical'],NA,NA,['Ditch_Digger'; 'Construction'],9/26/2014,NA,9/13/2018
9647,American,18/2/1965,Single,5,BEHAVIOR,['Tattoo back'; 'Scar on face'],['Computer'],Exhaustion,Shoe_Tester,['Office_Worker'; 'Shoe_Tester'; 'Farmer'],4/6/2012,6/4/2018,NA
2553,Italian,17/4/1985,Other,0,PARENTS,['Low IQ'],['Mechanical'],Exhaustion,Food_TesterCivilian_Guard,['Shoe_Tester'; 'Farmer'; 'Food_TesterCivilian_Guard'; 'Office_Worker'; 'Computer_Repair'],2/9/2010,6/16/2019,NA
7476,English,17/4/1984,Other,2,PARENTS,['One arm'],['Typing'; 'Mathematics'],Exhaustion,Shoe_Tester,['Farmer'; 'Food_TesterCivilian_Guard'],10/7/2016,12/10/2019,NA
9224,Italian,12/6/1969,Other,4,CULTURE,['Scar arm'],['Computer'; 'Construction'],Exhaustion,Computer_Repair,['Office_Worker'; 'Construction'; 'Boulder_Reducer'; 'Food_TesterCivilian_Guard'],3/6/2016,8/10/2018,NA
7338,Italian,22/12/1979,Other,2,BEHAVIOR,['Scar on face'],['Strong'],Exhaustion,Ditch_Digger,['Farmer'; 'Office_Worker'; 'Farmer'; 'Construction'; 'Office_Worker'],4/13/2010,11/3/2018,NA
8674,Italian,6/4/1979,Married,5,BEHAVIOR,['Long legs'],['Typing'],Time,Computer_Repair,['Construction'; 'Ditch_Digger'; 'Construction'],11/13/2010,2/10/2019,NA
3809,German,17/10/1995,Other,2,DEBT,['Long legs'],['Strong'; 'Computer'],Voluntarily,Computer_Repair,['Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Ditch_Digger'; 'Construction'; 'Office_Worker'],9/3/2012,12/14/2018,NA
1239,English,17/1/1984,Other,3,CULTURE,['Scar arm'],['Construction'],Voluntarily,Boulder_Reducer,['Shoe_Tester'; 'Food_TesterCivilian_Guard'],12/24/2016,10/28/2018,NA
1865,Israeli,20/2/1969,Other,7,BEHAVIOR,['No teeth'; 'One arm'],['Electrical'],NA,NA,['Office_Worker'; 'Boulder_Reducer'],3/11/2010,NA,3/15/2018
2310,German,14/6/1965,Single,6,BEHAVIOR,['Dark skin'; 'Scar on face'],['Mathematics'],Exhaustion,Food_TesterCivilian_Guard,['Farmer'; 'Office_Worker'; 'Ditch_Digger'; 'Farmer'],11/1/2014,8/16/2018,NA
7089,Russian,27/4/1987,Single,4,BEHAVIOR,['Tattoo forearm'; 'One arm'],['Shoe-making'],NA,NA,['Office_Worker'; 'Computer_Repair'],3/24/2014,NA,10/14/2019
7661,Russian,25/8/1985,Other,6,PARENTS,['Scar on face'],['Electrical'],Voluntarily,Boulder_Reducer,['Farmer'; 'Construction'],6/27/2014,6/27/2017,NA
3925,Italian,8/10/1975,Other,2,DEBT,['Long legs'],['Mechanical'],Time,Boulder_Reducer,['Food_TesterCivilian_Guard'; 'Office_Worker'; 'Construction'],5/20/2012,2/10/2017,NA
8471,Israeli,15/8/1995,Married,6,BEHAVIOR,['Long legs'; 'Scar arm'],['Strong'; 'Computer'],Time,Farmer,['Boulder_Reducer'; 'Ditch_Digger'; 'Ditch_Digger'],11/9/2016,10/18/2019,NA
7833,Russian,7/8/1965,Married,3,DEBT,['Crafty'; 'Tattoo back'],['Mathematics'],Time,Farmer,['Construction'; 'Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Food_TesterCivilian_Guard'],12/7/2010,9/1/2017,NA
6128,Italian,2/3/1985,Married,0,PARENTS,['Scar on face'],['Typing'; 'Shoe-making'],Voluntarily,Office_Worker,['Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'; 'Construction'],3/8/2010,11/26/2017,NA
6813,Israeli,12/6/1979,Single,4,CULTURE,['Long legs'; 'Low IQ'],['Electrical'; 'Computer'],NA,NA,['Farmer'; 'Farmer'],1/15/2014,NA,2/23/2018
9217,Ghanaian,2/7/1987,Single,2,BEHAVIOR,['Long legs'; 'No teeth'],['Construction'; 'Typing'],Voluntarily,Food_TesterCivilian_Guard,NA,9/9/2012,9/9/2012,NA
8269,American,11/4/1979,Married,6,PARENTS,['Dark skin'; 'Scar on face'],['Typing'; 'Mathematics'],Exhaustion,Office_Worker,['Shoe_Tester'],8/11/2010,11/21/2019,NA
5777,German,7/6/1985,Other,6,CULTURE,['Low IQ'; 'Long legs'],['Computer'],NA,NA,['Boulder_Reducer'; 'Ditch_Digger'; 'Computer_Repair'],10/3/2012,NA,12/15/2018
2817,American,20/10/1979,Married,6,BEHAVIOR,['Long legs'; 'Crafty'],['Computer'; 'Mathematics'],NA,NA,['Computer_Repair'; 'Shoe_Tester'; 'Shoe_Tester'],11/22/2012,NA,3/13/2017
4218,American,4/9/1975,Single,4,BEHAVIOR,['Dark skin'],['Mathematics'; 'Strong'],Voluntarily,Ditch_Digger,['Food_TesterCivilian_Guard'; 'Ditch_Digger'; 'Construction'; 'Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'],8/7/2012,1/21/2018,NA
3252,Italian,9/5/1969,Married,4,BEHAVIOR,['Long legs'; 'Scar on face'],['Strong'; 'Strong'],Voluntarily,Shoe_Tester,['Shoe_Tester'; 'Office_Worker'],2/9/2016,4/6/2019,NA
5751,English,25/8/1969,Other,2,PARENTS,['No teeth'],['Mechanical'; 'Mathematics'],NA,NA,['Boulder_Reducer'; 'Boulder_Reducer'],10/7/2014,NA,9/3/2018
9979,German,12/4/1985,Other,7,DEBT,['Scar on face'],['Computer'; 'Mechanical'],Voluntarily,Farmer,['Shoe_Tester'; 'Shoe_Tester'; 'Computer_Repair'; 'Computer_Repair'; 'Construction'],6/3/2014,7/14/2018,NA
769,Italian,23/7/1975,Other,6,CULTURE,['Tattoo forearm'],['Mathematics'],Exhaustion,Construction,['Boulder_Reducer'; 'Farmer'; 'Computer_Repair'; 'Boulder_Reducer'],7/4/2016,1/24/2019,NA
9678,Ghanaian,5/7/1987,Single,4,CULTURE,['Tattoo back'],['Electrical'],Time,Food_TesterCivilian_Guard,['Shoe_Tester'; 'Boulder_Reducer'; 'Office_Worker'],12/17/2016,3/11/2019,NA
8251,Russian,20/2/1985,Other,4,PARENTS,['Dark skin'],['Mechanical'],Exhaustion,Construction,['Office_Worker'],8/28/2012,3/12/2017,NA
7852,Russian,14/9/1995,Married,4,BEHAVIOR,['Tattoo back'; 'Scar on face'],['Typing'],Voluntarily,Office_Worker,['Construction'; 'Shoe_Tester'; 'Farmer'; 'Farmer'],2/8/2014,8/6/2019,NA
4531,English,12/6/1969,Single,1,PARENTS,['Crafty'],['Strong'; 'Shoe-making'],Exhaustion,Farmer,['Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Farmer'],10/24/2016,12/19/2017,NA
9604,English,22/2/1965,Other,0,CULTURE,['Dark skin'; 'One arm'],['Mathematics'; 'Typing'],Exhaustion,Farmer,['Computer_Repair'; 'Food_TesterCivilian_Guard'; 'Shoe_Tester'; 'Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Boulder_Reducer'],8/10/2016,4/12/2019,NA
3738,English,26/5/1987,Other,7,BEHAVIOR,['No teeth'],['Strong'; 'Electrical'],Voluntarily,Food_TesterCivilian_Guard,['Construction'; 'Office_Worker'; 'Ditch_Digger'; 'Shoe_Tester'; 'Computer_Repair'; 'Boulder_Reducer'],5/28/2016,6/9/2018,NA
40,English,14/4/1984,Single,0,CULTURE,['Tattoo back'; 'Scar on face'],['Mathematics'],Time,Ditch_Digger,['Boulder_Reducer'],1/21/2014,1/4/2018,NA
9632,Israeli,14/12/1965,Married,0,DEBT,['One arm'; 'Long legs'],['Computer'],Voluntarily,Boulder_Reducer,['Shoe_Tester'; 'Farmer'; 'Ditch_Digger'; 'Shoe_Tester'],8/7/2012,4/24/2019,NA
704,Ghanaian,27/8/1969,Single,7,BEHAVIOR,['No teeth'; 'Low IQ'],['Electrical'; 'Mathematics'],NA,NA,['Construction'; 'Construction'; 'Shoe_Tester'],8/19/2012,NA,5/24/2017
7329,Italian,1/2/1984,Single,2,DEBT,['Scar arm'],['Electrical'; 'Typing'],Exhaustion,Shoe_Tester,['Construction'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Food_TesterCivilian_Guard'],6/7/2014,10/23/2018,NA
2858,Israeli,7/11/1995,Other,2,DEBT,['Crafty'; 'No teeth'],['Electrical'],Time,Ditch_Digger,['Ditch_Digger'; 'Shoe_Tester'],8/1/2010,5/1/2019,NA
5852,German,24/2/1965,Single,4,PARENTS,['No teeth'],['Construction'],Time,Boulder_Reducer,['Farmer'],6/24/2012,9/23/2017,NA
7822,Ghanaian,14/12/1975,Other,4,PARENTS,['Long legs'; 'Scar on face'],['Shoe-making'; 'Strong'],Voluntarily,Boulder_Reducer,NA,12/22/2016,12/22/2016,NA
4967,American,6/8/1987,Other,4,PARENTS,['Dark skin'; 'Crafty'],['Computer'],NA,NA,['Ditch_Digger'],2/21/2014,NA,6/17/2017
4616,Russian,3/1/1975,Other,3,PARENTS,['Dark skin'; 'Crafty'],['Mathematics'; 'Shoe-making'],Voluntarily,Boulder_Reducer,['Boulder_Reducer'; 'Construction'; 'Computer_Repair'; 'Farmer'],3/22/2014,4/2/2018,NA
6542,American,22/11/1979,Other,3,DEBT,['Dark skin'],['Mechanical'],NA,NA,['Construction'; 'Food_TesterCivilian_Guard'],6/4/2012,NA,11/6/2017
3571,Ghanaian,11/10/1984,Married,0,CULTURE,['Tattoo back'; 'Tattoo forearm'],['Mechanical'; 'Mathematics'],Exhaustion,Construction,['Office_Worker'; 'Boulder_Reducer'],4/11/2010,2/8/2018,NA
2043,American,14/7/1969,Married,6,PARENTS,['One arm'; 'Dark skin'],['Shoe-making'; 'Computer'],Time,Boulder_Reducer,['Office_Worker'; 'Ditch_Digger'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Shoe_Tester'],7/20/2014,6/3/2017,NA
6240,American,19/1/1995,Other,3,DEBT,['Tattoo back'],['Computer'; 'Strong'],Exhaustion,Boulder_Reducer,['Office_Worker'; 'Farmer'],2/2/2010,8/16/2017,NA
490,American,5/8/1987,Married,5,DEBT,['Scar on face'; 'Scar on face'],['Strong'],Exhaustion,Shoe_Tester,['Ditch_Digger'; 'Construction'],5/16/2014,9/14/2018,NA
842,American,15/10/1987,Married,4,CULTURE,['Tattoo forearm'],['Mechanical'],Voluntarily,Boulder_Reducer,['Boulder_Reducer'; 'Construction'; 'Food_TesterCivilian_Guard'],1/7/2014,12/22/2019,NA
8091,Italian,9/1/1975,Married,4,DEBT,['Long legs'; 'Tattoo forearm'],['Mathematics'],Time,Construction,['Construction'; 'Shoe_Tester'; 'Construction'; 'Boulder_Reducer'],1/19/2010,9/28/2018,NA
2956,Italian,28/12/1965,Married,5,BEHAVIOR,['Scar arm'],['Electrical'],Voluntarily,Computer_Repair,['Office_Worker'; 'Food_TesterCivilian_Guard'; 'Boulder_Reducer'],1/22/2010,7/14/2018,NA
291,English,25/10/1984,Other,3,BEHAVIOR,['Tattoo back'],['Construction'; 'Shoe-making'],NA,NA,['Farmer'; 'Shoe_Tester'; 'Farmer'],8/6/2010,NA,5/21/2017
6368,English,3/2/1979,Single,2,CULTURE,['Long legs'; 'One arm'],['Strong'],NA,NA,['Computer_Repair'; 'Computer_Repair'; 'Office_Worker'],8/26/2016,NA,2/21/2019
9155,German,4/3/1985,Other,5,BEHAVIOR,['Long legs'; 'Scar arm'],['Typing'; 'Construction'],Time,Construction,NA,3/6/2014,3/6/2014,NA
6430,Russian,21/6/1985,Other,2,PARENTS,['Crafty'],['Shoe-making'; 'Electrical'],Voluntarily,Construction,NA,8/9/2010,8/9/2010,NA
5661,German,14/12/1995,Married,1,PARENTS,['Long legs'],['Electrical'; 'Mechanical'],Voluntarily,Food_TesterCivilian_Guard,['Construction'],4/24/2014,6/1/2017,NA
3285,Israeli,2/8/1969,Other,1,PARENTS,['Scar on face'],['Typing'; 'Mathematics'],Exhaustion,Construction,['Office_Worker'; 'Office_Worker'],9/18/2014,1/6/2017,NA
103,Ghanaian,24/7/1985,Single,3,BEHAVIOR,['Tattoo back'; 'Crafty'],['Strong'; 'Strong'],Time,Farmer,NA,8/22/2014,8/22/2014,NA
4952,Israeli,16/6/1975,Single,3,DEBT,['Crafty'],['Strong'; 'Shoe-making'],Exhaustion,Ditch_Digger,['Food_TesterCivilian_Guard'],5/5/2014,6/25/2018,NA
3025,Ghanaian,8/5/1975,Other,4,CULTURE,['Long legs'],['Strong'; 'Computer'],Time,Computer_Repair,['Shoe_Tester'],10/7/2012,2/1/2018,NA
9851,American,6/9/1984,Other,7,PARENTS,['Scar on face'; 'Scar arm'],['Mechanical'],Time,Office_Worker,['Shoe_Tester'; 'Ditch_Digger'; 'Ditch_Digger'],9/15/2014,3/24/2019,NA
3978,English,21/3/1995,Married,1,BEHAVIOR,['Tattoo forearm'],['Strong'],NA,NA,['Boulder_Reducer'; 'Computer_Repair'],3/18/2016,NA,9/28/2017
159,Italian,16/5/1995,Other,3,BEHAVIOR,['Tattoo back'; 'Tattoo back'],['Shoe-making'; 'Mathematics'],Time,Office_Worker,['Computer_Repair'; 'Computer_Repair'],11/4/2010,12/15/2019,NA
4664,Russian,2/11/1965,Married,7,PARENTS,['Scar on face'; 'Long legs'],['Mechanical'],NA,NA,['Farmer'; 'Food_TesterCivilian_Guard'],5/5/2016,NA,7/12/2018
3986,Russian,22/11/1965,Married,0,CULTURE,['Low IQ'],['Construction'; 'Mechanical'],Voluntarily,Ditch_Digger,['Farmer'],5/26/2012,2/8/2017,NA
4333,Russian,23/9/1969,Married,1,PARENTS,['No teeth'],['Mechanical'; 'Strong'],Voluntarily,Boulder_Reducer,['Farmer'; 'Construction'; 'Food_TesterCivilian_Guard'],7/10/2012,6/18/2018,NA
4112,Israeli,6/3/1979,Married,1,CULTURE,['Scar arm'],['Mathematics'; 'Mechanical'],Time,Boulder_Reducer,['Construction'; 'Shoe_Tester'; 'Ditch_Digger'],8/24/2010,6/8/2019,NA
2623,Ghanaian,6/2/1969,Married,5,CULTURE,['Tattoo forearm'],['Shoe-making'],NA,NA,['Food_TesterCivilian_Guard'],10/27/2014,NA,5/21/2019
2089,American,18/10/1969,Married,2,BEHAVIOR,['Low IQ'; 'One arm'],['Strong'; 'Electrical'],Voluntarily,Food_TesterCivilian_Guard,['Computer_Repair'; 'Ditch_Digger'],9/2/2016,1/21/2017,NA
6677,Italian,25/9/1984,Single,4,PARENTS,['Dark skin'],['Typing'],Exhaustion,Farmer,['Construction'; 'Farmer'],5/25/2016,9/28/2019,NA
2212,American,11/1/1975,Single,1,DEBT,['Low IQ'; 'Tattoo back'],['Typing'; 'Strong'],Time,Ditch_Digger,['Computer_Repair'; 'Food_TesterCivilian_Guard'],7/13/2016,5/13/2017,NA
3430,Russian,10/3/1984,Other,0,BEHAVIOR,['Tattoo back'; 'Dark skin'],['Strong'; 'Shoe-making'],Voluntarily,Food_TesterCivilian_Guard,['Boulder_Reducer'; 'Construction'; 'Farmer'; 'Computer_Repair'; 'Food_TesterCivilian_Guard'; 'Food_TesterCivilian_Guard'],10/19/2014,10/6/2017,NA
3048,English,21/3/1969,Single,1,DEBT,['Crafty'],['Typing'],Exhaustion,Ditch_Digger,['Computer_Repair'; 'Construction'; 'Shoe_Tester'; 'Farmer'; 'Boulder_Reducer'; 'Ditch_Digger'],6/1/2014,7/17/2017,NA
8392,German,1/9/1975,Other,3,CULTURE,['Tattoo forearm'; 'No teeth'],['Mathematics'; 'Mathematics'],Time,Shoe_Tester,['Shoe_Tester'; 'Food_TesterCivilian_Guard'; 'Construction'; 'Computer_Repair'],5/2/2014,1/17/2017,NA
5140,Russian,22/2/1985,Married,7,DEBT,['One arm'; 'Scar arm'],['Shoe-making'],Time,Ditch_Digger,['Boulder_Reducer'; 'Office_Worker'],3/9/2014,5/11/2017,NA
4680,Israeli,8/12/1965,Single,2,PARENTS,['Crafty'; 'Dark skin'],['Computer'],Voluntarily,Computer_Repair,NA,6/17/2014,6/17/2014,NA
1065,Russian,28/3/1965,Other,4,DEBT,['Crafty'; 'One arm'],['Computer'],Voluntarily,Computer_Repair,NA,10/25/2010,10/25/2010,NA
7459,Ghanaian,10/7/1987,Married,6,DEBT,['Scar on face'],['Typing'; 'Construction'],Exhaustion,Computer_Repair,['Office_Worker'; 'Ditch_Digger'; 'Boulder_Reducer'; 'Construction'; 'Farmer'],2/2/2016,6/21/2018,NA
5687,American,19/8/1985,Single,2,DEBT,['Scar arm'],['Strong'],Exhaustion,Office_Worker,['Construction'; 'Construction'; 'Office_Worker'; 'Office_Worker'],9/5/2012,4/25/2018,NA
